X/L	Mach	Velocity	Pressure	Density	Flux
0.1	1.1599999999999995	1.2183460594282962	0.4342507641410979	0.55111632978675	0.3424397084279588
0.10450000000000001	1.1675095351342095	1.2245459385238369	0.430084352995676	0.5473339485941319	0.34243692179880764
0.10900000000000001	1.1750686841012348	1.23076351407603	0.4259225694883071	0.5435455792882291	0.3424361382673396
0.1135	1.1826064202611943	1.2369366433808004	0.42179539434379926	0.5397783022851906	0.3424368926710403
0.11800000000000001	1.1901974231147499	1.2431285244868444	0.41766727384571933	0.5359995573653036	0.3424359581390353
0.12250000000000001	1.197762128148507	1.2492717232704522	0.4135764042547148	0.5322444270899896	0.34243688074233397
0.127	1.2053851179408532	1.2554374773047268	0.4094833439876695	0.5284765841364112	0.34243575129600173
0.1315	1.2129752934289646	1.261549001669718	0.40543081557987126	0.5247355068127882	0.3424368933359675
0.136	1.2206303059579005	1.2676881450836859	0.40137422490370156	0.5209798837880927	0.34243550990887767
0.1405	1.2282439843583888	1.2737659119570284	0.39736220079358653	0.517254925577183	0.34243694051138945
0.14500000000000002	1.2359311270912385	1.2798780540836723	0.393343414963422	0.5135128021338976	0.3424352229000278
0.14950000000000002	1.2435658538163448	1.2859196356756466	0.38937416966250765	0.5098061788105842	0.342437036240465
0.15400000000000003	1.2512854743977198	1.292004618084793	0.38539437351696443	0.5060787242966562	0.34243487450871885
0.15850000000000003	1.2589382287146662	1.2980071858038766	0.3814703039873889	0.5023928160091389	0.3424372001545313
0.163	1.2666911095040045	1.304065239118771	0.3775304536763267	0.4986810132069059	0.34243444216387264
0.1675	1.27435815543411	1.310025451357254	0.3736541175013767	0.49501840526943014	0.34243746014825305
0.17200000000000001	1.2821457627335675	1.3160573924184502	0.3697548493321945	0.4913229593402788	0.34243389330099716
0.17650000000000002	1.2898224085689869	1.3219712105962464	0.36592903480054606	0.4876865146439043	0.342437856296217
0.18100000000000002	1.2976472335892053	1.327978708810543	0.3620705487594124	0.4840077348209061	0.34243318055331884
0.1855	1.3053274626536042	1.3338411136857775	0.3582983869202163	0.48040070874095564	0.34243844680082336
0.19	1.3131935071566574	1.3398270671567374	0.3544802884147098	0.4767383458908813	0.3424322344139853
0.1945	1.3208694192495631	1.3456316297714113	0.35076542412383543	0.4731645617794879	0.3424393171167946
0.199	1.3287829055826104	1.3516007118033362	0.346986500275247	0.46951757720219756	0.34243095192103207
0.20350000000000001	1.3364438727288965	1.3573389464328947	0.34333334950048383	0.46598169132423806	0.3424405940999849
0.20800000000000002	1.344414301931659	1.3632984158680046	0.33959124431121257	0.4623479193470466	0.342429179013064
0.21250000000000002	1.3520456847709943	1.3689587994107095	0.33600538090075216	0.45885582099534455	0.3424424682017924
0.21700000000000003	1.3600874388169886	1.3749197222580178	0.33229611394504194	0.4552314669415057	0.34242668268167387
0.22150000000000003	1.367668616026589	1.3804861944172089	0.3287848547006403	0.45179088672047896	0.34244522872258765
0.226	1.3758034210752261	1.3864653140762244	0.3251020954608146	0.44816976716344	0.3424231064409509
0.2305	1.3833047264343876	1.3919149555053247	0.3216753947592114	0.4447912115405652	0.34244932057762645
0.23500000000000001	1.391565500015873	1.397937601434594	0.3180093499173472	0.44116358544359363	0.3424178980958
0.23950000000000002	1.3989433894001702	1.4032369858504916	0.3146811872889408	0.4378617922194848	0.34245543707008974
0.24400000000000002	1.4073803560230733	1.409341676573908	0.31101686336544	0.43421253116390807	0.34241019075863754
0.24850000000000003	1.4145696405789845	1.4144410364708775	0.30780743442522074	0.43100877404980736	0.3424646739252638
0.253	1.423260258826835	1.4206869129312492	0.3041218678781419	0.4273144419713505	0.3423986036945013
0.25750000000000006	1.4301613350146696	1.4255106020613542	0.30106112177687616	0.4242402528253857	0.3424787891117386
0.262	1.4392268385523648	1.4319897321583768	0.2973188492219852	0.4204643403948735	0.3423809039267382
0.2665	1.4456840618626827	1.4364201977528146	0.2944523648018517	0.41756766602342066	0.34250064699849836
0.271	1.4553179821004838	1.4432785944722968	0.2905977719014005	0.41365260704069534	0.3423534252702819
0.2755	1.4610815553057477	1.4471284565525924	0.28799688819719127	0.4110082885847196	0.34253498172341695
0.28	1.4716012591534284	1.454603498048287	0.2839407243995563	0.40686166114438693	0.3423100735701342
0.28450000000000003	1.4762562531712946	1.4575645029475703	0.28172090041026354	0.40458990063246014	0.34258968925325356
0.28900000000000003	1.4882023692694653	1.4660554144060067	0.27731509585904385	0.4000596566287137	0.34224068328988166
0.29350000000000004	1.491025801101739	1.467598643090816	0.2756715683816129	0.3983600030328654	0.3426778675361719
0.29800000000000004	1.5053726349665104	1.477810161126367	0.27065823826613084	0.39318779079118876	0.3421286342853031
0.3025	1.5050120696563216	1.4769712940900397	0.2699425017054808	0.3924055674862051	0.3428203176644797
0.30700000000000005	1.5236749349936523	1.4902420849147098	0.263837753457593	0.38613216043888726	0.3419489372886512
0.3115	1.5173033441011416	1.4850877073425208	0.2647481620516306	0.3869025685744891	0.34304532671395976
0.31600000000000006	1.544612758982906	1.5042864295354292	0.2565239715071067	0.3786466782472656	0.3416738144050245
0.3205	1.5250762508881144	1.4902003557924761	0.26072754512424623	0.38230391194169516	0.34337540742280026
0.32500000000000007	1.5777041295998757	1.5259373516349541	0.2465929469150316	0.3690510144594254	0.34105694816632137
0.3295	1.1797926577730342	1.222320913023932	0.37440413446963056	0.48832568190864245	0.3632499184829631
0.3340000000000001	0.7023276227960047	0.79067037169589	0.6510801706144927	0.7192023099568113	0.3477625166664783
0.3385	0.6694529060704452	0.7578583044206431	0.6759664435753957	0.7384433901180042	0.34394201744890507
0.343	0.684936960519568	0.7730305765272816	0.6614928767632959	0.7270446235513978	0.3471358620127871
0.34750000000000003	0.6609445157287359	0.7488225208465419	0.679716711809454	0.7413583705220337	0.3446102522407191
0.352	0.667734493865318	0.7553591361217802	0.6723242235461395	0.7355419471321979	0.34664002033501845
0.35650000000000004	0.6506758620744553	0.7380037271616486	0.6849712347920077	0.7454399284583343	0.34498692855636137
0.361	0.6527681637162152	0.7398504301424199	0.6814636024082198	0.7426783596753488	0.34634304959400253
0.36550000000000005	0.6397812479847552	0.7265287309675648	0.6908017016987432	0.7499613136616159	0.3452233320603423
0.37	0.639116182073211	0.72560620514144	0.6896152601609764	0.7490185103178683	0.3461503597811209
0.37450000000000006	0.6287106487601992	0.7148466538728663	0.6968370439903302	0.7546318319978528	0.3453804619776667
0.379	0.626363773680788	0.7122232721260734	0.6970957136899696	0.7548165109028538	0.3460200404602059
0.38350000000000006	0.6176704552014312	0.703165394479483	0.7029039888327567	0.7593162981668664	0.3454880150621061
0.388	0.614287465664181	0.6994852636126081	0.7040748937348501	0.760209097680588	0.3459300644629098
0.39250000000000007	0.6067647717312926	0.6915914654621019	0.7089123792472029	0.7639449449500435	0.34556264282425453
0.397	0.6027515043710199	0.6872614015280816	0.7106556201851895	0.7652792356400215	0.3458674018403674
0.4015000000000001	0.5960484871904967	0.6801824602803335	0.7148123231583374	0.7684796817086555	0.3456146481529244
0.406	0.5916663870537671	0.675465976336894	0.7169054215567002	0.7700815861201907	0.34582369355313597
0.4105000000000001	0.5855503676048875	0.6689698721166008	0.7205756032613144	0.7728994302570819	0.3456508401985207
0.41500000000000004	0.58096965203624	0.664039591737869	0.7228712371927971	0.7746542827645504	0.3457932886334303
0.4195000000000001	0.5752843171038075	0.6579702249973101	0.7261866125767558	0.7771929665207477	0.34567590623427347
0.42400000000000004	0.570615882284151	0.6529394141126746	0.7285870442733001	0.7790250458171554	0.3457722477774011
0.4285	0.565255404059269	0.6471910402389957	0.7316374818572284	0.7813550720184369	0.34569314552202973
0.43300000000000005	0.5605709874093449	0.6421335981720352	0.7340782136904707	0.7832146757597842	0.34575778258412043
0.4375	0.5554633356973765	0.6366342883213549	0.7369252399656786	0.7853842939205724	0.3457049026185318
0.44200000000000006	0.5508086809459977	0.6315978521486401	0.7393641965410777	0.7872392075813559	0.3457479094494487
0.4465	0.5459045756529681	0.6262985038812945	0.7420500527517665	0.7892815599039134	0.3457128457589563
0.45100000000000007	0.5413081885576562	0.6213132014293636	0.7444602779763089	0.7911113159965155	0.34574121950311676
0.4555	0.5365736816564172	0.6161801316427123	0.7470140832959822	0.7930492857846461	0.3457181573606512
0.4600000000000001	0.5320527006294952	0.6112644769551733	0.7493787668613603	0.7948412675194784	0.34573671764404773
0.4645	0.5274641658052955	0.6062744001892962	0.7518207360911227	0.7966907873301314	0.34572166970333146
0.4690000000000001	0.5230283023289768	0.6014392690974573	0.7541298217838474	0.7984375807952715	0.34573370655279856
0.47350000000000003	0.5185690490003205	0.5965758918451881	0.7564741511360267	0.8002098895394724	0.3457239635491558
0.4780000000000001	0.5142232228424182	0.5918271933834042	0.7587220319503878	0.8019074906922734	0.3457317020458543
0.48250000000000004	0.5098812140263604	0.587078911228904	0.7609788661385744	0.8036106682151145	0.3457254402839822
0.4870000000000001	0.5056273035866071	0.5824193707421794	0.7631628282584565	0.8052572767745128	0.3457303712116659
0.49150000000000005	0.5013936243052014	0.5777777185201923	0.7653395937790534	0.8068972814788051	0.34572637445684135
0.496	0.4972316188424129	0.5732080574591363	0.7674587750366553	0.8084924967511989	0.3457294874462657
0.5005000000000001	0.4930994536347917	0.5686666721272257	0.7695610776905681	0.8100738630116336	0.34572695206148385
0.505	0.4890282032713767	0.5641863803757327	0.7716157773904553	0.8116181527846935	0.34572889803715684
0.5095000000000001	0.4849921571571511	0.5597403111862747	0.7736480019193032	0.8131444561311421	0.3457272978925799
0.514	0.48100985465226964	0.5553481462483324	0.7756392288730379	0.8146388104864184	0.34572850109294245
0.5185000000000001	0.4770655035796894	0.5509933977090737	0.7776049373631886	0.8161129764287991	0.3457274948279209
0.523	0.47316998952933664	0.5466877033106663	0.7795341171101469	0.817558684570315	0.34572822929153607
0.5275000000000001	0.46931358360061237	0.5424209335918139	0.7814363120652523	0.8189831925262224	0.34572759736251435
0.532	0.46550253619969284	0.5381998396518862	0.7833050998418868	0.820381701054577	0.34572803857259554
