X/L	Mach	Velocity	Pressure	Density	Flux
0.1	1.1599999999999995	1.2183460594282962	0.4342507641410979	0.55111632978675	0.3424397084279588
0.10450000000000001	1.16745892548469	1.224502862258161	0.43010919920031	0.5473566229958022	0.34243906141385316
0.10900000000000001	1.1750714793349106	1.2307659034507177	0.4259213160185831	0.543544455158984	0.34243609485681215
0.1135	1.1825547379220211	1.2368928796677576	0.4218202247722218	0.5398010940153809	0.3424392356331003
0.11800000000000001	1.190205193928314	1.2431351079756352	0.41766369788212754	0.5359962901439717	0.34243568429439264
0.12250000000000001	1.1977081678334318	1.2492262658382651	0.4136017666790678	0.5322678434097637	0.3424394855495766
0.127	1.2053986692601204	1.2554488883058008	0.4094771750255799	0.5284708981363684	0.3424351794067144
0.1315	1.2129176600474902	1.2615007007564532	0.40545730816007625	0.524760110768286	0.34243983812705936
0.136	1.2206507831484545	1.2677052911409636	0.4013650610614898	0.5209713759415856	0.3424345492959503
0.1405	1.2281809785845315	1.2737133821720945	0.39739051656632385	0.51728137892632	0.3424403306184168
0.14500000000000002	1.2359601200783563	1.27990219759023	0.393330689916934	0.5135009079327556	0.34243375078845123
0.14950000000000002	1.2434953249585503	1.2858611392028818	0.38940514992828845	0.5098352946178575	0.34244101499373525
0.15400000000000003	1.2513251707032693	1.2920374952046196	0.38537730696382255	0.5060626671590921	0.34243272307661493
0.15850000000000003	1.2588573753761647	1.2979404756893924	0.38150500724446035	0.5024256275461159	0.34244196445198466
0.163	1.2667445165926725	1.3041092324403245	0.3775079793547949	0.4986597309902498	0.3424313797959805
0.1675	1.2742632466584374	1.3099475538096577	0.37369391263219187	0.4950562601087522	0.3424432830954843
0.17200000000000001	1.2822170310181862	1.3161157812065793	0.36972551132205855	0.4912949982983949	0.3424295972010367
0.17650000000000002	1.2897083853592606	1.3218781155849344	0.36597573079473733	0.48773120664499187	0.34244512043880293
0.18100000000000002	1.297742128114308	1.3280560333477516	0.36203235194144356	0.4839710962205523	0.3424271963472706
0.1855	1.3051873593505758	1.333727327742167	0.3583544171884532	0.48045466673723064	0.3424476933840607
0.19	1.313320101937947	1.3399296632338786	0.35443048157736523	0.47669026270813986	0.3424239159653972
0.1945	1.3206935117653171	1.3454895204383277	0.3508341126159682	0.47323112347769647	0.34245131985678323
0.199	1.3289526157340292	1.3517375023244804	0.34692125885001585	0.46945418612482637	0.3424193707116238
0.20350000000000001	1.3362184083850526	1.357157768550765	0.34341930045392444	0.46606550643006467	0.34245647087672404
0.20800000000000002	1.3446434351070666	1.363482096216087	0.33950520144081076	0.46226377386469114	0.34241298614298693
0.21250000000000002	1.3517509631572941	1.3687232294546183	0.33611505769660366	0.4589634527242333	0.3424638521748255
0.21700000000000003	1.3603995567067577	1.3751685575037091	0.3321816589591028	0.4551188056867411	0.3424038961068129
0.22150000000000003	1.3672760481205681	1.3801740927333623	0.3289274523842151	0.45193172246574215	0.34247453390466387
0.226	1.37623298547382	1.3868059026549118	0.3249483096641041	0.44801739907502663	0.3423907784158591
0.2305	1.3827722563965494	1.3914938949855888	0.3218641770724235	0.4449788641046082	0.342490160052756
0.23500000000000001	1.3921635959042946	1.3984091952099917	0.3178003656763619	0.4409551634661485	0.3423715872177797
