x	t=0.5	t=1.2	t=2.0
-0.06000000000000005	0.04000002775231634	0.07498275644728503	0.30557557271366925
-0.050000000000000044	0.03333336108935315	0.06248852517223265	0.26864274922100967
-0.040000000000000036	0.026666694426389977	0.04999254163779295	0.2254647260261953
-0.030000000000000027	0.020000027763426787	0.03749535507398582	0.17604958114330152
-0.020000000000000018	0.013333361100463615	0.02499737565148104	0.12101498122595733
-0.010000000000000009	0.006666694437500429	0.012498917430276245	0.061682226189182045
0.0	2.7774537233284623e-08	2.3426999024946942e-07	8.742823231025143e-06
0.010000000000000009	-0.006666638888425959	-0.012498448915269869	-0.061666140332189076
0.020000000000000018	-0.013333305551389157	-0.024996907216417945	-0.1210026271495534
0.030000000000000027	-0.019999972214352343	-0.03749488678944334	-0.17604214463063883
0.040000000000000036	-0.02666663887731553	-0.04999207360218837	-0.2254621369126918
0.050000000000000044	-0.03333330554027873	-0.06248805752681611	-0.2686440558024689
0.06000000000000005	-0.039999972203241876	-0.07498228939502762	-0.3055794797689808
0.07000000000000006	-0.04666663886620498	-0.08747402860132222	-0.3366895190136041
0.08000000000000007	-0.05333330552916802	-0.0999622788546045	-0.36263362216300427
0.09000000000000008	-0.059999972192130734	-0.11244570978739377	-0.3841551971576238
0.10000000000000009	-0.06666663885509294	-0.12492256239016006	-0.40197951356117895
0.1100000000000001	-0.07333330551805407	-0.13739053670552942	-0.41675862165643307
0.1200000000000001	-0.07999997218101286	-0.14984666095125312	-0.4290499379019564
0.1299999999999999	-0.08666663884396643	-0.16228714229009514	-0.43931514380979
0.1399999999999999	-0.09333330550690891	-0.17470720085727323	-0.4479293342943411
0.1499999999999999	-0.09999997216982799	-0.18710089038814598	-0.45519401777435203
0.15999999999999992	-0.10666663883269843	-0.19946091081305364	-0.46135043667691095
0.16999999999999993	-0.11333330549546866	-0.2117784204012202	-0.46659155309009703
0.17999999999999994	-0.11999997215803448	-0.2240428572800953	-0.4710721259471045
0.18999999999999995	-0.12666663882018822	-0.23624178221047443	-0.47491685887161117
0.19999999999999996	-0.1333333054815197	-0.2483607560936977	-0.47822683821997497
0.20999999999999996	-0.1399999721412296	-0.2603832665332024	-0.48108455441911474
0.21999999999999997	-0.14666663879777542	-0.27229071758696927	-0.4835577935429744
0.22999999999999998	-0.15333330544821522	-0.28406249540271683	-0.48570264794431456
0.24	-0.15999997208700145	-0.2956761195993128	-0.4875658486493113
0.25	-0.1666666387037944	-0.3071074860672936	-0.48918657888575673
0.26	-0.17333330527954027	-0.3183312015058232	-0.49059789145625177
0.27	-0.17999997177953472	-0.3293210038715376	-0.49182782332821934
0.28	-0.18666663814129755	-0.340050256522222	-0.492900278068737
0.29000000000000004	-0.19333330425365128	-0.3504924978317936	-0.4938357294492145
0.30000000000000004	-0.19999996992107946	-0.3606220230887602	-0.4946517865205341
0.31000000000000005	-0.20666663480379485	-0.3704144721491721	-0.4953636507066747
0.32000000000000006	-0.21333329831826447	-0.3798473950126358	-0.49598448817326296
0.33000000000000007	-0.21999995947428042	-0.3889007684083169	-0.49652573526990046
0.3400000000000001	-0.2266666166116488	-0.3975574395345454	-0.4969973507481453
0.3500000000000001	-0.2333332669803815	-0.4058034779559269	-0.49740802536836465
0.3600000000000001	-0.2399999060805209	-0.4136284227922588	-0.4977653571682069
0.3700000000000001	-0.2466665266383428	-0.4210254190847934	-0.49807599888182524
0.3799999999999999	-0.2533331170409844	-0.4279912439283479	-0.49834578263154444
0.3899999999999999	-0.25999965897722266	-0.4345262290132239	-0.49857982595886985
0.3999999999999999	-0.26666612393355926	-0.4406340911688834	-0.49878262244311555
0.4099999999999999	-0.273332468067409	-0.44632168605981026	-0.49895811951678304
0.41999999999999993	-0.2799986248194149	-0.451598702256071	-0.49910978558491503
0.42999999999999994	-0.2866644944329948	-0.45647731355451915	-0.4992406681593047
0.43999999999999995	-0.29332992932306656	-0.4609718068546581	-0.4993534444038249
0.44999999999999996	-0.29999471398460636	-0.4650982013669974	-0.4994504652361271
0.45999999999999996	-0.30665853787012	-0.46887387275330505	-0.4995337939297757
0.47	-0.31332095941765853	-0.4723171932607359	-0.49960523999890566
0.48	-0.31998135921380316	-0.47544719627160975	-0.49966638901654015
0.49	-0.32663888017771	-0.4782832711503768	-0.49971862891142116
0.5	-0.3332923527134911	-0.4808448919727114	-0.49976317320160085
0.51	-0.3399402030685936	-0.48315138175594124	-0.4998010815522335
0.52	-0.34658034372831914	-0.48522171221383503	-0.4998332779868625
0.53	-0.3532100456376963	-0.487074337833006	-0.49986056703362153
0.54	-0.3598257934187269	-0.4887270621869393	-0.4998836480481405
0.55	-0.3664231265554101	-0.49019693382456625	-0.49990312792205577
0.56	-0.37299647171026135	-0.491500168743028	-0.4999195323585762
0.5700000000000001	-0.3795389738054333	-0.4926520963268061	-0.4999333158735488
0.5800000000000001	-0.38604233606159605	-0.49366712565872656	-0.49994487066107807
0.5900000000000001	-0.39249668157142414	-0.49455872923883804	-0.4999545344463371
0.6000000000000001	-0.39889045085833413	-0.49533944134822144	-0.49996259743417687
0.6100000000000001	-0.4052103508644563	-0.4960208685368842	-0.4999693084501416
0.6200000000000001	-0.4114413705639476	-0.49661370997537785	-0.4999748803600856
0.6299999999999999	-0.4175668766179176	-0.49712778567212096	-0.49997949484555787
0.6399999999999999	-0.4235687990206343	-0.4975720708111664	-0.4999833066041887
0.6499999999999999	-0.42942791157387666	-0.49795473470108353	-0.4999864470373177
0.6599999999999999	-0.43512420554176595	-0.49828318304075303	-0.4999890274808973
0.6699999999999999	-0.4406373474947874	-0.49856410240051996	-0.4999911420301406
0.6799999999999999	-0.4459472048609252	-0.4988035059874466	-0.49999287000340514
0.69	-0.4510344158924633	-0.49900677991250586	-0.4999942780862966
0.7	-0.45588097545868317	-0.49917872930729545	-0.49999542219289383
0.71	-0.4604708049883414	-0.49932362375042794	-0.4999963490772928
0.72	-0.46479027446597393	-0.49944524156132547	-0.499997097725291
0.73	-0.4688286467604672	-0.49954691260391354	-0.4999977005529456
0.74	-0.4725784195083314	-0.4996315593165317	-0.4999981844359453
0.75	-0.47603554674676773	-0.4997017357489449	-0.4999985715911639
0.76	-0.47919953072445914	-0.4997596644440285	-0.4999988803294277
0.77	-0.48207338293739127	-0.4998072710515915	-0.4999991256964133
0.78	-0.484663461593818	-0.4998462166057839	-0.49999932001665665
0.79	-0.48697919969444187	-0.4998779274362253	-0.4999994733539013
0.8	-0.4890327432216851	-0.4999036227168859	-0.4999995938994459
0.81	-0.4908385223114992	-0.49992433968616495	-0.4999996882987094
0.8200000000000001	-0.4924127797138249	-0.49994095659684895	-0.49999976192496587
0.8300000000000001	-0.49377308050828994	-0.4999542134758579	-0.49999981910804875
0.8400000000000001	-0.49493782523878643	-0.49996473079109355	-0.49999986332479596
0.8500000000000001	-0.4959257857429333	-0.4999730261364938	-0.49999989735711264
0.8600000000000001	-0.4967556793724235	-0.4999795290567444	-0.4999999234227049
0.8700000000000001	-0.49744579339101513	-0.4999845941402386	-0.4999999432828375
0.8799999999999999	-0.49801366740546604	-0.49998851251305443	-0.4999999583308469
0.8899999999999999	-0.4984758379700844	-0.49999152186823015	-0.4999999696645806
0.8999999999999999	-0.4988476461781363	-0.4999938151637434	-0.499999978145474
0.9099999999999999	-0.4991431062216609	-0.4999955481196943	-0.49999998444654653
0.9199999999999999	-0.4993748306221007	-0.49999684564054603	-0.499999989091254
0.9299999999999999	-0.49955400612375106	-0.4999978072822579	-0.4999999924848136
0.94	-0.4996904130855731	-0.49999851187704847	-0.49999999493936637
0.95	-0.4997924805667271	-0.4999990214206605	-0.4999999966941048
0.96	-0.4998673691227632	-0.4999993843186616	-0.4999999979313086
0.97	-0.4999210735464137	-0.4999996380797214	-0.4999999987890653
0.98	-0.49995853832469167	-0.4999998115352048	-0.49999999937132117
0.99	-0.4999837794058749	-0.4999999266561796	-0.4999999997557828
1.0	-0.5	-0.5	-0.5
