x	t=0.5	t=1.2	t=2.0
-1.0	0.5	0.5	0.5
-0.99	0.4999748029021308	0.5000035215073876	0.4999969885013669
-0.98	0.49996422677323116	0.5000132783988144	0.4999983372330269
-0.97	0.5000685252549907	0.49999070913849775	0.5000090230202142
-0.96	0.500095719960382	0.4999718321075056	0.5000041034784657
-0.95	0.49992035661481116	0.5000109523551253	0.499985206747219
-0.94	0.49981168400777476	0.5000450980941207	0.4999919787402135
-0.9299999999999999	0.500010101836422	0.4999950364715615	0.5000198255146128
-0.92	0.5002719607044981	0.4999375044353186	0.5000140235956204
-0.91	0.5001856459644599	0.49998756960539953	0.4999767319231593
-0.9	0.49978657822141487	0.5000754256209385	0.4999775538053652
-0.89	0.49956091794731444	0.5000434229468731	0.5000238384448148
-0.88	0.49984575546627275	0.4999251090728959	0.5000330637377641
-0.87	0.500408981068198	0.49991471307943247	0.4999800975024863
-0.86	0.5006777725997649	0.5000491565211329	0.4999552595829615
-0.85	0.5003115174882852	0.5001256953803341	0.5000097668688551
-0.84	0.4995222229231152	0.5000102267518323	0.5000550397864841
-0.83	0.49889573828913614	0.49985954363861734	0.5000076258245736
-0.8200000000000001	0.4989526855014358	0.49990269672206017	0.4999398835779047
-0.81	0.49981922792145683	0.5000991060948932	0.4999682973903895
-0.8	0.5011719765601951	0.5001785125704123	0.5000550850734533
-0.79	0.502398677919587	0.500013782757043	0.5000589553308074
-0.78	0.5028422434186984	0.49980721752166574	0.4999645481421947
-0.77	0.5020162638141064	0.4998339397674695	0.49991784753452145
-0.76	0.49972099880621307	0.500082824987598	0.499999545139511
-0.75	0.4960374851276257	0.5002578104319462	0.500090674419072
-0.74	0.4912310079623226	0.5001343519469347	0.5000481014809924
-0.73	0.48562776489360326	0.49983308919346314	0.49992645189551627
-0.72	0.4795207409413154	0.49968962438806663	0.49990558128347784
-0.71	0.4731264147097469	0.49988061268161255	0.5000252023735626
-0.7	0.4665828413462638	0.5002265724489043	0.5001184688755408
-0.69	0.4599680630160998	0.5003740167358854	0.5000467319656082
-0.6799999999999999	0.45332187117675793	0.500154391428001	0.49990121325186876
-0.6699999999999999	0.44666279176573004	0.499753756338541	0.4998832296440358
-0.6599999999999999	0.43999877281238936	0.4995388610430925	0.5000269130812286
-0.65	0.4333329783525892	0.4997226884509083	0.5001456671914357
-0.64	0.42666658347379444	0.5001770875041512	0.5000769609385006
-0.63	0.41999999706517216	0.5005395169418969	0.4999000486194326
-0.62	0.41333335289429973	0.5005063571775441	0.49983987875614816
-0.61	0.40666669222239066	0.500069237724259	0.4999813786125499
-0.6	0.4000000270779162	0.49951853438549804	0.5001576509947825
-0.5900000000000001	0.3933333607815758	0.4992337910788341	0.5001510392585219
-0.5800000000000001	0.38666669420300886	0.4994303633700756	0.4999587204042985
-0.5700000000000001	0.3800000275585877	0.5000291285041015	0.49980134686568173
-0.56	0.37333336089951186	0.5007085401057937	0.4998670169861554
-0.55	0.36666669423732706	0.501087679682243	0.5000922229218939
-0.54	0.36000002757451544	0.5009289419125862	0.5002291097970134
-0.53	0.35333336091157747	0.5002519913998683	0.5001194422581501
-0.52	0.3466666942486202	0.4993119892964529	0.4998701941102605
-0.51	0.34000002758566006	0.49847756463122145	0.49974231967982563
-0.5	0.33333336092270044	0.4980890023292441	0.4998773748741591
-0.49	0.32666669425973355	0.49835986389248005	0.5001496395118274
-0.48	0.3200000275967703	0.4993362119569654	0.5002900664819842
-0.47	0.31333336093380587	0.5008919231818891	0.5001520124054097
-0.45999999999999996	0.30666669427084514	0.5027347213547095	0.49985539950860364
-0.44999999999999996	0.3000000276078817	0.504416532688079	0.499674450053013
-0.43999999999999995	0.293333360944919	0.5053648271561054	0.49978352008449073
-0.43000000000000005	0.2866666942819569	0.5049597991372641	0.5000983776525771
-0.42000000000000004	0.2800000276189895	0.5026620706507695	0.5003494473611035
-0.41000000000000003	0.27333336095602273	0.4981531505904427	0.500314907323365
-0.4	0.26666669429306156	0.4914204213593222	0.5000094894246648
-0.39	0.2600000276301007	0.4827369661677193	0.4996724001541402
-0.38	0.25333336096713654	0.47254815446790827	0.4995737952653255
-0.37	0.24666669430417557	0.4613294496758844	0.49980331079852536
-0.36	0.24000002764121003	0.44948113053917904	0.5002025590126536
-0.35	0.23333336097824747	0.4372861444562936	0.5004828530206187
-0.33999999999999997	0.22666669431528336	0.4249179562786935	0.5004343847760906
-0.32999999999999996	0.22000002765232163	0.4124707186198454	0.500074169685112
-0.31999999999999995	0.2133333609893587	0.39999033618960833	0.49963227419400513
-0.31000000000000005	0.20666669432639626	0.3874971271136521	0.49939647669466253
-0.30000000000000004	0.20000002766343422	0.3749993198352122	0.49952838307445013
-0.29000000000000004	0.19333336100046994	0.3624999811985669	0.49996674752662273
-0.28	0.18666669433750724	0.35000016775218373	0.5004664052001405
-0.27	0.18000002767454357	0.3375002170235148	0.5007407945307308
-0.26	0.1733333610115798	0.3250002292387524	0.5006228355904478
-0.25	0.1666666943486168	0.3125002321088685	0.5001537596918687
-0.24	0.16000002768565255	0.3000002327761888	0.49955610720754906
-0.22999999999999998	0.15333336102269007	0.2875002329581237	0.499116958093266
-0.21999999999999997	0.14666669435972612	0.2750002330400851	0.4990516896006066
-0.20999999999999996	0.14000002769676465	0.2625002331028155	0.4994132784566822
-0.19999999999999996	0.1333333610338004	0.25000023316208875	0.5000765909272875
-0.18999999999999995	0.12666669437083788	0.23750023322078437	0.5007925268083491
-0.18000000000000005	0.12000002770787414	0.2250002332793891	0.5012853790992071
-0.17000000000000004	0.11333336104491093	0.21250023333798174	0.5013552338433461
-0.16000000000000003	0.10666669438194819	0.2000002333965702	0.5009461002353628
-0.15000000000000002	0.10000002771898495	0.18750023345515823	0.5001554379047846
-0.14	0.09333336105602107	0.17500023351374497	0.4991888194039591
-0.13	0.08666669439305894	0.1625002335723325	0.49828806501304124
-0.12	0.08000002773009617	0.15000023363092185	0.4976666737445338
-0.10999999999999999	0.07333336106713248	0.13750023368951064	0.4974731563251187
-0.09999999999999998	0.06666669440416909	0.1250002337480991	0.4977844987289902
-0.08999999999999997	0.06000002774120605	0.11250023380668742	0.4986208324475562
-0.07999999999999996	0.05333336107824274	0.10000023386527637	0.4999716924739021
-0.06999999999999995	0.04666669441527914	0.08750023392386609	0.5018314410050495
-0.06000000000000005	0.040000027752316175	0.07500023398245494	0.5042564781834655
-0.050000000000000044	0.033333361089353135	0.06250023404104298	0.5074998468288735
-0.040000000000000036	0.026666694426390206	0.050000234099631585	0.512441452190422
-0.030000000000000027	0.020000027763427096	0.03750023415822082	0.5234656361831761
-0.020000000000000018	0.01333336110046367	0.02500023421680955	0.5587616280593135
-0.010000000000000009	0.006666694437500389	0.012500234275397867	0.4715017765089196
0.0	2.7774537192537203e-08	2.3433398622460922e-07	0.0005485797264807517
0.010000000000000009	-0.00666663888842603	-0.012499765607425262	-0.47183870106996917
0.020000000000000018	-0.013333305551389178	-0.024999765548836685	-0.55908227023998
0.030000000000000027	-0.019999972214352315	-0.03749976549024845	-0.5233982255361969
0.040000000000000036	-0.026666638877315633	-0.049999765431659654	-0.512425296120856
0.050000000000000044	-0.03333330554027897	-0.062499765373070844	-0.5074953504398056
0.06000000000000005	-0.039999972203242085	-0.07499976531448128	-0.5042543087822541
0.07000000000000006	-0.04666663886620527	-0.08749976525589298	-0.5018299494408277
0.08000000000000007	-0.05333330552916832	-0.09999976519730495	-0.49997036816820717
0.09000000000000008	-0.05999997219213164	-0.11249976513871647	-0.49861951445837316
0.10000000000000009	-0.06666663885509432	-0.12499976508012851	-0.49778317158508817
0.1100000000000001	-0.0733333055180582	-0.13749976502153835	-0.4974718925566963
0.1200000000000001	-0.07999997218102088	-0.1499997649629501	-0.4976656108658775
0.1299999999999999	-0.08666663884398415	-0.1624997649043608	-0.4982873778867915
0.1399999999999999	-0.09333330550694723	-0.17499976484577234	-0.49918866853255267
0.1499999999999999	-0.09999997216991066	-0.18749976478718344	-0.5001558936112698
0.15999999999999992	-0.1066666388328736	-0.1999997647285967	-0.500947070292316
0.16999999999999993	-0.1133333054958372	-0.2124997646700075	-0.5013564432128685
0.17999999999999994	-0.11999997215880061	-0.22499976461141594	-0.501286438348353
0.18999999999999995	-0.1266666388217628	-0.2374997645528152	-0.5007930745965288
0.19999999999999996	-0.13333330548472502	-0.24999976449411918	-0.5000764431755189
0.20999999999999996	-0.13999997214768956	-0.2624997644348479	-0.4994125102354913
0.21999999999999997	-0.1466666388106531	-0.2749997643721412	-0.4990506161402145
0.22999999999999998	-0.15333330547361596	-0.2874997642902984	-0.49911602460945054
0.24	-0.15999997213657952	-0.29999976410898016	-0.49955571740967497
0.25	-0.16666663879954202	-0.3124997634445017	-0.5001540909385087
0.26	-0.1733333054625059	-0.32499976058666874	-0.5006237234020128
0.27	-0.17999997212546898	-0.3374997484209729	-0.5007417800816523
0.28	-0.18666663878843176	-0.3499996993356287	-0.5004669641493317
0.29000000000000004	-0.19333330545139457	-0.3624995134315152	-0.49996658440625813
0.30000000000000004	-0.19999997211435724	-0.37499885417479595	-0.49952760851685046
0.31000000000000005	-0.2066666387773206	-0.3874966677853856	-0.4993955546791787
0.32000000000000006	-0.2133333054402854	-0.3999898944462519	-0.49963176171241014
0.33000000000000007	-0.21999997210324848	-0.4124703218087214	-0.5000743805977934
0.3400000000000001	-0.22666663876621188	-0.42491766450901536	-0.5004351716091566
0.3500000000000001	-0.23333330542917288	-0.4372860756449641	-0.5004836777762267
0.3600000000000001	-0.23999997209213708	-0.4494814869390746	-0.5002028521329398
0.3700000000000001	-0.24666663875510134	-0.4613305242528634	-0.4998028791856212
0.3799999999999999	-0.25333330541806526	-0.47255028143592676	-0.4995729704375366
0.3899999999999999	-0.2599999720810258	-0.4827403893743494	-0.4996718042762641
0.3999999999999999	-0.2666666387439901	-0.49142511023016844	-0.5000095731505464
0.4099999999999999	-0.27333330540695105	-0.49815867466515895	-0.5003155905178577
0.41999999999999993	-0.2799999720699149	-0.5026676614762509	-0.5003501637687253
0.42999999999999994	-0.2866666387328807	-0.5049646125423009	-0.5000985336262481
0.43999999999999995	-0.2933333053958429	-0.5053682518298517	-0.49978300009877114
0.44999999999999996	-0.299999972058805	-0.5044183527591364	-0.4996737222143558
0.45999999999999996	-0.3066666387217692	-0.5027350747746094	-0.4998551118130193
0.47	-0.31333330538473086	-0.500891150705013	-0.5001524134382561
0.48	-0.31999997204769465	-0.4993347239554728	-0.5002907664724507
0.49	-0.3266666387106566	-0.498358082057907	-0.5001499680673966
0.5	-0.3333333053736214	-0.49808735245030483	-0.49987702750022744
0.51	-0.33999997203658383	-0.4984764575907184	-0.49974165925800407
0.52	-0.34666663869954617	-0.49931173739835705	-0.499869891229454
0.53	-0.35333330536250473	-0.5002526644413399	-0.5001197949137546
0.54	-0.3599999720254404	-0.5009302528138714	-0.5002297293464134
0.55	-0.36666663868825766	-0.5010890316525887	-0.5000924427200417
0.56	-0.3733333053504445	-0.5007092847579598	-0.4998666145429097
0.5700000000000001	-0.37999997200953956	-0.5000289127155925	-0.4998007870656517
0.5800000000000001	-0.3866666386540664	-0.4994293461846119	-0.49995863423415704
